"code_tract","mean_age","mode_age","imputed"
"351550910000003",38.1926605504587,"idade_40a49",FALSE
"351560805000001",37.2848101265823,"idade_40a49",FALSE
"351560805000002",42.5008710801394,"idade_70",FALSE
"351560805000003",37.7245222929936,"idade_20a29",FALSE
"351560805000004",35.4037162162162,"idade_20a29",FALSE
"351560805000005",25.2692307692308,"idade_20a29",FALSE
"351560805000007",39.3179611650485,"idade_40a49",FALSE
"351560805000008",40.8333333333333,"idade_60a69",FALSE
"351560805000009",37.687134502924,"idade_40a49",FALSE
"351560805000012",31.4369369369369,"idade_20a29",FALSE
"351560810000001",36.5461422087746,"idade_30a39",FALSE
"351560810000002",35.3802816901408,"idade_10a14",FALSE
"351560810000003",38.8609865470852,"idade_30a39",FALSE
"351565705000001",34.4323529411765,"idade_30a39",FALSE
"351565705000002",36.0339233038348,"idade_50a59",FALSE
"351565705000003",34.8141711229947,"idade_40a49",FALSE
"351570705000001",41.4591836734694,"idade_40a49",FALSE
"351570705000002",38.6354723707665,"idade_20a29",FALSE
"351570705000003",35.9601769911504,"idade_20a29",FALSE
"351570705000004",33.142208774584,"idade_20a29",FALSE
"351570705000005",32.7215836526181,"idade_20a29",FALSE
"351570705000006",31.9719451371571,"idade_30a39",FALSE
"351570705000007",33.671270718232,"idade_20a29",FALSE
"351570705000008",35.0323785803238,"idade_20a29",FALSE
"351570705000009",31.945219123506,"idade_30a39",FALSE
"351570705000010",33.4230769230769,"idade_20a29",FALSE
"351570705000011",37.1360103626943,"idade_50a59",FALSE
"351570705000012",36.8837981407703,"idade_20a29",FALSE
"351570705000013",35.680966469428,"idade_40a49",FALSE
"351570705000014",30.9502762430939,"idade_30a39",FALSE
"351570705000015",32.0725900116144,"idade_20a29",FALSE
"351570705000016",28.478102189781,"idade_0a9",FALSE
"351570705000017",32.765503875969,"idade_30a39",FALSE
"351570705000018",32.6437125748503,"idade_30a39",FALSE
"351570705000019",32.243553008596,"idade_20a29",FALSE
"351570705000020",30.9156626506024,"idade_30a39",FALSE
"351570705000021",32.2272727272727,"idade_20a29",FALSE
"351570705000022",32.7797897196262,"idade_20a29",FALSE
"351570705000023",30.9467969598263,"idade_20a29",FALSE
"351570705000024",27.8507462686567,"idade_20a29",FALSE
"351570705000025",28.9650313152401,"idade_20a29",FALSE
"351570705000026",31.5599559955996,"idade_20a29",FALSE
"351570705000027",31.0017513134851,"idade_30a39",FALSE
"351570705000028",29.3808262711864,"idade_20a29",FALSE
"351570705000029",31.6173913043478,"idade_30a39",FALSE
"351570705000030",29.0046542553191,"idade_20a29",FALSE
"351570705000031",31.0029325513197,"idade_20a29",FALSE
"351570705000032",32.5318091451292,"idade_20a29",FALSE
"351570705000033",34.2567783094099,"idade_20a29",FALSE
"351570705000034",32.7675438596491,"idade_20a29",FALSE
"351570705000035",32.5995475113122,"idade_20a29",FALSE
"351570705000036",31.3014705882353,"idade_30a39",FALSE
"351570705000037",32.136186770428,"idade_20a29",FALSE
"351570705000038",30.0983680870354,"idade_20a29",FALSE
"351570705000039",30.8306010928962,"idade_20a29",FALSE
"351570705000040",29.531512605042,"idade_20a29",FALSE
"351570705000041",27.5408309455587,"idade_20a29",FALSE
"351570705000042",28.890756302521,"idade_30a39",FALSE
"351570705000043",32.2286773794808,"idade_20a29",FALSE
"351570705000044",29.5532724505327,"idade_20a29",FALSE
"351570705000045",28.3132911392405,"idade_20a29",FALSE
"351570705000046",26.4074074074074,"idade_0a9",FALSE
"351570705000047",28.120867768595,"idade_20a29",FALSE
"351570705000048",29.671812749004,"idade_20a29",FALSE
"351570705000049",29.8822984244671,"idade_20a29",FALSE
"351570705000050",28.4968487394958,"idade_20a29",FALSE
"351570705000051",29.8158844765343,"idade_20a29",FALSE
"351570705000052",31.5217096336499,"idade_20a29",FALSE
"351570705000053",32.4816513761468,"idade_30a39",FALSE
"351570705000054",33.8589743589744,"idade_20a29",FALSE
"351570705000055",31.1789819376026,"idade_20a29",FALSE
"351570705000056",29.2298494242693,"idade_20a29",FALSE
"351570705000057",27.9728610855566,"idade_30a39",FALSE
"351570705000058",27.9160539215686,"idade_30a39",FALSE
"351570705000059",29.2272182254197,"idade_20a29",FALSE
"351570705000060",29.536443148688,"idade_20a29",FALSE
"351570705000061",29.3778833107191,"idade_20a29",FALSE
"351570705000062",31.5044757033248,"idade_30a39",FALSE
"351570705000063",26.4852941176471,"idade_0a9",FALSE
"351570705000064",28.0744382022472,"idade_20a29",FALSE
"351570705000065",28.1842105263158,"idade_20a29",FALSE
"351570705000066",28.4899497487437,"idade_20a29",FALSE
"351570705000067",29.2098718914845,"idade_20a29",FALSE
"351570705000068",29.6413838988689,"idade_20a29",FALSE
"351570705000069",26.8848039215686,"idade_20a29",FALSE
"351570705000070",30.4170560747664,"idade_20a29",FALSE
"351570705000071",27.1211911357341,"idade_20a29",FALSE
"351570705000072",27.9558823529412,"idade_20a29",FALSE
"351570705000073",27.734100135318,"idade_20a29",FALSE
"351570705000074",31.7886473429952,"idade_20a29",FALSE
"351570705000075",30.069224353628,"idade_30a39",FALSE
"351570705000076",28.2370160528801,"idade_20a29",FALSE
"351570705000077",27.1218583396801,"idade_20a29",FALSE
"351570705000078",26.3290119131044,"idade_0a9",FALSE
"351570705000079",30.7638888888889,"idade_20a29",FALSE
"351570705000080",30.4670781893004,"idade_20a29",FALSE
"351570705000081",32.648631029987,"idade_20a29",FALSE
"351570705000082",29.7969696969697,"idade_20a29",FALSE
"351570705000083",29.9624277456647,"idade_20a29",FALSE
"351570705000084",30.3179012345679,"idade_20a29",FALSE
"351570705000085",29.3338445807771,"idade_20a29",FALSE
"351570705000086",28.037558685446,"idade_20a29",FALSE
"351570705000087",27.0169204737733,"idade_30a39",FALSE
"351570705000088",27.3509196515005,"idade_0a9",FALSE
"351570705000089",28.4704641350211,"idade_20a29",FALSE
"351570705000090",31.2922606924644,"idade_20a29",FALSE
"351570705000091",31.4038701622971,"idade_20a29",FALSE
"351570705000092",28.9405594405594,"idade_30a39",FALSE
"351570705000093",31.0175276752768,"idade_20a29",FALSE
"351570705000094",26.8589562764457,"idade_20a29",FALSE
"351570705000095",29.6354534746761,"idade_20a29",FALSE
"351570705000096",28.6089965397924,"idade_20a29",FALSE
"351570705000097",30.2454128440367,"idade_20a29",FALSE
"351570705000098",25.133971291866,"idade_20a29",FALSE
"351570705000099",25.1037735849057,"idade_0a9",FALSE
"351570705000100",27.5223342939481,"idade_30a39",FALSE
"351570705000101",28.8899204244032,"idade_20a29",FALSE
"351570705000102",36.3810679611651,"idade_30a39",FALSE
"351570705000103",30.3057029177719,"idade_0a9",FALSE
"351570705000104",24.4295774647887,"idade_0a9",FALSE
"351570705000105",26.369310793238,"idade_20a29",FALSE
"351570705000106",31.5089285714286,"idade_20a29",FALSE
"351570705000107",25.9634146341463,"idade_0a9",FALSE
"351570705000108",32.280612244898,"idade_30a39",FALSE
"351570705000109",29.8039617486339,"idade_20a29",FALSE
"351570705000110",33.6361464968153,"idade_20a29",FALSE
"351570705000111",32.5683311432326,"idade_30a39",FALSE
"351570705000112",30.3636363636364,"idade_40a49",FALSE
"351570705000113",26.5348058902276,"idade_30a39",FALSE
"351570705000114",30.7154696132597,"idade_20a29",FALSE
"351570705000115",30.5513245033113,"idade_20a29",FALSE
"351570705000116",22.2842809364549,"idade_0a9",FALSE
"351570705000117",32.7063197026022,"idade_30a39",FALSE
"351570705000118",30.9764267990074,"idade_20a29",FALSE
"351570705000119",28.2672880336741,"idade_20a29",FALSE
"351570705000120",26.5963251670379,"idade_0a9",FALSE
"351570705000121",25.8689991863303,"idade_0a9",FALSE
"351570705000122",28.7907608695652,"idade_20a29",FALSE
"351570705000123",28.8433179723502,"idade_0a9",FALSE
"351570705000124",30.5933147632312,"idade_20a29",FALSE
"351570705000125",27.0233644859813,"idade_0a9",FALSE
"351570705000126",26.6198830409357,"idade_10a14",FALSE
"351570705000127",25.8433441558442,"idade_0a9",FALSE
"351570705000128",24.8223140495868,"idade_0a9",FALSE
"351570705000129",24.1477272727273,"idade_0a9",FALSE
"351570705000130",30.1176470588235,"idade_20a29",FALSE
"351570705000131",25.8943731490622,"idade_0a9",FALSE
"351570705000132",28.2323113207547,"idade_20a29",FALSE
"351570705000133",25.847947761194,"idade_0a9",FALSE
"351570705000134",28.0401069518717,"idade_20a29",FALSE
"351570705000135",26.631734006734,"idade_20a29",FALSE
"351570705000136",25.9449291166848,"idade_0a9",FALSE
"351570705000137",25.3848684210526,"idade_30a39",FALSE
"351570705000138",29.2671840354767,"idade_0a9",FALSE
"351570705000139",31.9074074074074,"idade_20a29",FALSE
"351570705000140",33.7675544794189,"idade_30a39",FALSE
"351570705000141",29.6648936170213,"idade_20a29",FALSE
"351570705000142",30.1988188976378,"idade_40a49",FALSE
"351570705000143",27.0864909390445,"idade_20a29",FALSE
"351570705000144",29.7836658354115,"idade_20a29",FALSE
"351570705000145",30.3634868421053,"idade_30a39",FALSE
"351570705000146",25.12114356232,"idade_0a9",FALSE
"351570710000001",28.061811505508,"idade_20a29",FALSE
"351570710000002",27.4767353165523,"idade_0a9",FALSE
"351570710000003",29.6816958277254,"idade_20a29",FALSE
"351570710000004",29.5222081218274,"idade_20a29",FALSE
"351570710000005",30.6136363636364,"idade_20a29",FALSE
"351570710000006",30.5483870967742,"idade_20a29",FALSE
"351570710000007",29.0821529745043,"idade_20a29",FALSE
"351570710000008",28.0803689064559,"idade_30a39",FALSE
"351570710000009",29.7490039840637,"idade_30a39",FALSE
"351570710000010",28.8517191977077,"idade_20a29",FALSE
"351570710000011",28.9931592039801,"idade_20a29",FALSE
"351570710000012",25.2368173258004,"idade_0a9",FALSE
"351570710000013",28.6038283062645,"idade_30a39",FALSE
"351570710000014",29.2613065326633,"idade_20a29",FALSE
"351570710000015",28.6564417177914,"idade_20a29",FALSE
"351570710000016",28.8143009605123,"idade_20a29",FALSE
"351570710000017",30.0680272108844,"idade_20a29",FALSE
"351570710000018",29.5052465897167,"idade_30a39",FALSE
"351570710000019",30.8410064239829,"idade_20a29",FALSE
"351570710000020",30.503717472119,"idade_0a9",FALSE
"351570710000021",30.4141201264489,"idade_20a29",FALSE
"351570710000022",29.5217121588089,"idade_20a29",FALSE
"351570710000023",27.9070796460177,"idade_30a39",FALSE
"351570710000024",30.4684405940594,"idade_20a29",FALSE
"351570710000025",30.5548523206751,"idade_20a29",FALSE
"351570710000026",29.186170212766,"idade_20a29",FALSE
"351570710000027",30.0855018587361,"idade_20a29",FALSE
"351570710000028",29.5195007800312,"idade_20a29",FALSE
"351570710000029",27.9390547263682,"idade_30a39",FALSE
"351570710000030",28.6439393939394,"idade_0a9",FALSE
"351570710000031",30.8307349665924,"idade_20a29",FALSE
"351570710000032",22.4272727272727,"idade_0a9",FALSE
"351570710000033",22.8061889250814,"idade_0a9",FALSE
"351570710000034",27.9864457831325,"idade_0a9",FALSE
"351570710000035",31.1880341880342,"idade_20a29",FALSE
"351570710000036",28.5046296296296,"idade_30a39",FALSE
"351570710000037",30.6184210526316,"idade_20a29",FALSE
"351570710000038",30.2207207207207,"idade_20a29",FALSE
"351570710000039",31.0234948604993,"idade_20a29",FALSE
"351570710000040",24.1173469387755,"idade_0a9",FALSE
"351570715000001",31.1203007518797,"idade_20a29",FALSE
"351570715000002",29.7047413793103,"idade_20a29",FALSE
"351570715000003",28.4119749776586,"idade_20a29",FALSE
"351570715000004",29.6424361493124,"idade_20a29",FALSE
"351570715000005",31.0422721268164,"idade_20a29",FALSE
"351570715000006",30.3705650459921,"idade_20a29",FALSE
"351570715000007",28.9309210526316,"idade_20a29",FALSE
"351570715000008",30.1197771587744,"idade_20a29",FALSE
"351570715000009",30.0417847025496,"idade_20a29",FALSE
"351570715000010",28.8327067669173,"idade_20a29",FALSE
"351570715000011",30.2926829268293,"idade_20a29",FALSE
"351570715000012",30.0131004366812,"idade_20a29",FALSE
"351570715000013",28.2428078250863,"idade_20a29",FALSE
"351570715000014",29.6714285714286,"idade_20a29",FALSE
"351570715000015",31.6121987951807,"idade_30a39",FALSE
"351570715000016",28.0489031078611,"idade_20a29",FALSE
"351570715000017",31.304,"idade_20a29",FALSE
"351570715000018",29.0853658536585,"idade_30a39",FALSE
"351570715000019",27.0423728813559,"idade_0a9",FALSE
"351570715000020",29.1507832898172,"idade_20a29",FALSE
"351570715000021",30.4111111111111,"idade_20a29",FALSE
"351570715000022",28.1358695652174,"idade_30a39",FALSE
"351570715000023",27.9193121693122,"idade_20a29",FALSE
"351570715000024",30.2142857142857,"idade_20a29",FALSE
"351570715000025",28.8670382165605,"idade_20a29",FALSE
"351570715000026",29.7637130801688,"idade_20a29",FALSE
"351570715000027",29.1747211895911,"idade_20a29",FALSE
"351580605000001",39.4819168173599,"idade_40a49",FALSE
"351580605000002",36.456289978678,"idade_40a49",FALSE
"351580605000004",33.8224299065421,"idade_30a39",FALSE
"351580605000005",35.75,"idade_50a59",FALSE
"351580605000006",33.1065573770492,"idade_40a49",FALSE
"351580605000007",40.2512626262626,"idade_40a49",FALSE
"351590505000001",39.3424878836834,"idade_40a49",FALSE
"351590505000002",43.0075329566855,"idade_40a49",FALSE
"351590505000003",39.1445497630332,"idade_20a29",FALSE
"351590505000004",40.8132137030995,"idade_50a59",FALSE
"351590505000005",36.9817518248175,"idade_30a39",FALSE
"351590505000006",36.4827586206897,"idade_40a49",FALSE
"351590505000007",33.7103077121752,"idade_20a29",TRUE
"351590505000008",25.5526315789474,"idade_0a9",FALSE
"351590505000011",33.7103077121752,"idade_20a29",TRUE
"351600205000001",35.2556935817805,"idade_40a49",FALSE
"351600205000002",40.4009840098401,"idade_20a29",FALSE
"351600205000003",36.7709163346614,"idade_20a29",FALSE
"351600205000004",32.2350044762757,"idade_20a29",FALSE
"351600205000005",35.5151933701657,"idade_20a29",FALSE
"351600205000006",33.9139344262295,"idade_0a9",FALSE
"351600205000007",30.5705741626794,"idade_0a9",FALSE
"351600205000008",41.0504587155963,"idade_40a49",FALSE
"351600205000009",28.1928487690504,"idade_0a9",FALSE
"351600205000010",36.5655487804878,"idade_20a29",FALSE
"351600205000011",36.2125984251969,"idade_20a29",FALSE
"351600205000012",38.8581081081081,"idade_30a39",FALSE
"351600205000013",35.0714285714286,"idade_20a29",FALSE
"351600205000014",38.3988095238095,"idade_30a39",FALSE
"351600205000015",35.718487394958,"idade_40a49",FALSE
"351600205000016",37.0704225352113,"idade_0a9",FALSE
"351600205000017",38.2980769230769,"idade_50a59",FALSE
"351600205000018",36.03125,"idade_40a49",FALSE
"351600205000019",33.7103077121752,"idade_20a29",TRUE
"351600205000020",27.7845345345345,"idade_20a29",FALSE
"351600205000021",37.7519379844961,"idade_40a49",FALSE
"351600205000023",33.7103077121752,"idade_20a29",TRUE
"351600210000001",36.3962585034014,"idade_40a49",FALSE
"351600210000002",39.3561151079137,"idade_50a59",FALSE
"351600210000003",41.7164948453608,"idade_50a59",FALSE
"351600215000001",31.9088291746641,"idade_30a39",FALSE
"351600215000002",24.6953125,"idade_20a29",FALSE
"351600215000003",31.4685990338164,"idade_30a39",FALSE
"351610105000001",34.8389084507042,"idade_20a29",FALSE
"351610105000002",31.5913154533844,"idade_0a9",FALSE
"351610105000003",37.9661016949153,"idade_20a29",FALSE
"351610105000004",37.3078358208955,"idade_40a49",FALSE
"351610105000005",51.375,"idade_50a59",FALSE
"351610105000006",51.4736842105263,"idade_50a59",FALSE
"351610105000007",36.2234848484848,"idade_40a49",FALSE
"351610105000008",28.1697247706422,"idade_0a9",FALSE
"351610105000009",36.3421052631579,"idade_30a39",FALSE
"351620005000001",46.0783410138249,"idade_70",FALSE
"351620005000002",40.3226837060703,"idade_20a29",FALSE
"351620005000003",43.1481481481482,"idade_70",FALSE
"351620005000004",44.5426356589147,"idade_70",FALSE
"351620005000005",48.2027027027027,"idade_70",FALSE
"351620005000006",46.2874592833876,"idade_70",FALSE
"351620005000007",43.0017026106697,"idade_70",FALSE
"351620005000008",40.9458598726115,"idade_20a29",FALSE
"351620005000009",38.476814516129,"idade_20a29",FALSE
"351620005000010",37.41015625,"idade_20a29",FALSE
"351620005000011",36.5036991368681,"idade_20a29",FALSE
"351620005000012",35.8459933222037,"idade_20a29",FALSE
"351620005000013",40.937583001328,"idade_40a49",FALSE
"351620005000014",43.6839622641509,"idade_70",FALSE
"351620005000015",45.8863636363636,"idade_70",FALSE
"351620005000016",47.6686046511628,"idade_70",FALSE
"351620005000017",41.1100823045268,"idade_20a29",FALSE
"351620005000018",39.0309110629067,"idade_30a39",FALSE
"351620005000019",40.0208333333333,"idade_20a29",FALSE
"351620005000020",43.2089201877934,"idade_70",FALSE
"351620005000021",43.6224747474747,"idade_70",FALSE
"351620005000022",40.5057471264368,"idade_20a29",FALSE
"351620005000023",39.7761194029851,"idade_20a29",FALSE
"351620005000024",37.2463312368973,"idade_20a29",FALSE
"351620005000025",39.654355016538,"idade_20a29",FALSE
"351620005000026",40.2686491935484,"idade_20a29",FALSE
"351620005000027",42.3393665158371,"idade_70",FALSE
"351620005000028",40.5794392523364,"idade_20a29",FALSE
"351620005000029",42.3290870488323,"idade_20a29",FALSE
"351620005000030",41.3626155878468,"idade_20a29",FALSE
"351620005000031",39.2441430332922,"idade_20a29",FALSE
"351620005000032",38.223667905824,"idade_40a49",FALSE
"351620005000033",37.1258278145695,"idade_20a29",FALSE
"351620005000034",34.013986013986,"idade_20a29",FALSE
"351620005000035",36.7519455252918,"idade_50a59",FALSE
"351620005000036",33.1345381526104,"idade_20a29",FALSE
"351620005000037",33.8363939899833,"idade_20a29",FALSE
"351620005000038",33.8697771587744,"idade_20a29",FALSE
"351620005000039",36.938704028021,"idade_30a39",FALSE
"351620005000040",38.4466840052016,"idade_20a29",FALSE
"351620005000041",42.324302134647,"idade_70",FALSE
"351620005000042",43.6370808678501,"idade_70",FALSE
"351620005000043",43.5489913544669,"idade_20a29",FALSE
"351620005000044",41.2857142857143,"idade_20a29",FALSE
"351620005000045",38.942246835443,"idade_20a29",FALSE
"351620005000046",35.2127096204766,"idade_40a49",FALSE
"351620005000047",37.3493150684932,"idade_20a29",FALSE
"351620005000048",37.9212121212121,"idade_20a29",FALSE
"351620005000049",35.0296052631579,"idade_20a29",FALSE
"351620005000050",35.9332965821389,"idade_20a29",FALSE
"351620005000051",38.0034207525656,"idade_20a29",FALSE
"351620005000052",38.2212171052632,"idade_20a29",FALSE
"351620005000053",32.7618510158014,"idade_30a39",FALSE
"351620005000054",35.2585949177877,"idade_30a39",FALSE
"351620005000055",39.7426470588235,"idade_20a29",FALSE
"351620005000056",35.5185185185185,"idade_20a29",FALSE
"351620005000057",34.8844056706652,"idade_20a29",FALSE
"351620005000058",37.6461538461538,"idade_30a39",FALSE
"351620005000059",36.9152977412731,"idade_20a29",FALSE
"351620005000060",41.2023675310034,"idade_20a29",FALSE
"351620005000061",37.7281839622641,"idade_20a29",FALSE
"351620005000062",37.5426356589147,"idade_20a29",FALSE
"351620005000063",39.1187683284457,"idade_20a29",FALSE
"351620005000064",39.6608391608392,"idade_20a29",FALSE
"351620005000065",39.4373956594324,"idade_60a69",FALSE
"351620005000066",39.0981554677207,"idade_40a49",FALSE
"351620005000067",39.1844362745098,"idade_20a29",FALSE
"351620005000068",34.1152280130293,"idade_30a39",FALSE
"351620005000069",36.2277992277992,"idade_20a29",FALSE
"351620005000070",40.5727728983689,"idade_20a29",FALSE
"351620005000071",34.5,"idade_20a29",FALSE
"351620005000072",36.6000914076782,"idade_20a29",FALSE
"351620005000073",30.0399408284024,"idade_30a39",FALSE
"351620005000074",34.7787769784173,"idade_20a29",FALSE
"351620005000075",35.5841523341523,"idade_20a29",FALSE
"351620005000076",31.1842818428184,"idade_20a29",FALSE
"351620005000077",34.9885057471264,"idade_20a29",FALSE
"351620005000078",35.2658597662771,"idade_20a29",FALSE
"351620005000079",36.3208483754513,"idade_20a29",FALSE
"351620005000080",39.7460984393757,"idade_20a29",FALSE
"351620005000081",58.1153846153846,"idade_60a69",FALSE
"351620005000082",40.2517688679245,"idade_30a39",FALSE
"351620005000083",42.4980842911877,"idade_40a49",FALSE
"351620005000084",38.0737597911227,"idade_20a29",FALSE
"351620005000085",40.3490011750881,"idade_20a29",FALSE
"351620005000086",37.8482142857143,"idade_20a29",FALSE
"351620005000087",37.7326203208556,"idade_20a29",FALSE
"351620005000088",38.2198986058302,"idade_20a29",FALSE
"351620005000089",39.2171787709497,"idade_20a29",FALSE
"351620005000090",38.2105263157895,"idade_40a49",FALSE
"351620005000091",35.6283497884344,"idade_30a39",FALSE
"351620005000092",34.2225077081192,"idade_20a29",FALSE
"351620005000093",36.5811287477954,"idade_20a29",FALSE
"351620005000094",30.6991584852735,"idade_30a39",FALSE
"351620005000095",37.1392961876833,"idade_20a29",FALSE
"351620005000096",34.6468120805369,"idade_30a39",FALSE
"351620005000097",34.4565560821485,"idade_20a29",FALSE
"351620005000098",36.3952234206472,"idade_20a29",FALSE
"351620005000099",33.0386151797603,"idade_20a29",FALSE
"351620005000100",29.3449497932664,"idade_30a39",FALSE
"351620005000101",31.6167695473251,"idade_20a29",FALSE
"351620005000102",30.2736439499305,"idade_40a49",FALSE
"351620005000103",31.2137738853503,"idade_20a29",FALSE
"351620005000104",27.1960784313725,"idade_30a39",FALSE
"351620005000105",31.3555181128896,"idade_30a39",FALSE
"351620005000106",32.952380952381,"idade_40a49",FALSE
"351620005000107",35.0551861702128,"idade_40a49",FALSE
"351620005000108",35.7738853503185,"idade_20a29",FALSE
"351620005000109",35.9563862928349,"idade_20a29",FALSE
"351620005000110",33.9687964338782,"idade_20a29",FALSE
"351620005000111",33.8484419263456,"idade_20a29",FALSE
"351620005000112",35.0108254397835,"idade_20a29",FALSE
"351620005000113",34.9166666666667,"idade_20a29",FALSE
"351620005000114",33.9988299531981,"idade_20a29",FALSE
"351620005000115",35.1333333333333,"idade_20a29",FALSE
"351620005000116",29.0493730407523,"idade_30a39",FALSE
"351620005000117",29.0175906183369,"idade_20a29",FALSE
"351620005000118",34.9286718200984,"idade_20a29",FALSE
"351620005000119",35.6075949367089,"idade_20a29",FALSE
"351620005000120",38.3013245033113,"idade_20a29",FALSE
"351620005000121",36.3589743589744,"idade_20a29",FALSE
"351620005000122",35.7895569620253,"idade_20a29",FALSE
"351620005000123",30.8156324582339,"idade_20a29",FALSE
"351620005000124",27.9906439185471,"idade_0a9",FALSE
"351620005000125",29.345971563981,"idade_20a29",FALSE
"351620005000126",31.0247989276139,"idade_40a49",FALSE
"351620005000127",31.0646258503401,"idade_40a49",FALSE
"351620005000128",33.9700811359026,"idade_30a39",FALSE
"351620005000129",33.34375,"idade_20a29",FALSE
"351620005000130",30.7975098296199,"idade_20a29",FALSE
"351620005000131",35.0261881668283,"idade_20a29",FALSE
"351620005000132",30.1638929088278,"idade_40a49",FALSE
"351620005000133",30.160777385159,"idade_40a49",FALSE
"351620005000134",33.5788415124698,"idade_20a29",FALSE
"351620005000135",35.3521021021021,"idade_20a29",FALSE
"351620005000136",35.1496415770609,"idade_20a29",FALSE
"351620005000137",33.2603993344426,"idade_20a29",FALSE
"351620005000138",28.1084021005251,"idade_0a9",FALSE
"351620005000139",31.758064516129,"idade_20a29",FALSE
"351620005000140",34.1272493573265,"idade_20a29",FALSE
"351620005000141",34.9735682819383,"idade_20a29",FALSE
"351620005000142",35.8435828877005,"idade_40a49",FALSE
"351620005000143",35.5948275862069,"idade_20a29",FALSE
"351620005000144",35.4958506224066,"idade_20a29",FALSE
"351620005000145",40.8210526315789,"idade_20a29",FALSE
"351620005000146",38.1783854166667,"idade_20a29",FALSE
"351620005000147",37.743025751073,"idade_20a29",FALSE
"351620005000148",36.1149068322981,"idade_20a29",FALSE
"351620005000149",34.0893054024256,"idade_20a29",FALSE
"351620005000150",36.7807933194155,"idade_20a29",FALSE
"351620005000151",33.3982213438735,"idade_20a29",FALSE
"351620005000152",35.2255676209279,"idade_20a29",FALSE
"351620005000153",34.9971002485501,"idade_20a29",FALSE
"351620005000154",34.6247645951036,"idade_20a29",FALSE
"351620005000155",35.0863402061856,"idade_20a29",FALSE
"351620005000156",32.7722513089005,"idade_20a29",FALSE
"351620005000157",31.9043261231281,"idade_20a29",FALSE
"351620005000158",31.3711521547933,"idade_20a29",FALSE
"351620005000159",32.023777173913,"idade_20a29",FALSE
"351620005000160",31.3950930626058,"idade_20a29",FALSE
"351620005000161",30.6219336219336,"idade_40a49",FALSE
"351620005000162",30.3601070950468,"idade_20a29",FALSE
"351620005000163",30.0242566510172,"idade_20a29",FALSE
"351620005000164",29.5428571428571,"idade_20a29",FALSE
"351620005000165",28.6975524475524,"idade_30a39",FALSE
"351620005000166",28.1114439784302,"idade_0a9",FALSE
"351620005000167",26.7894736842105,"idade_0a9",FALSE
"351620005000168",27.8886255924171,"idade_0a9",FALSE
"351620005000169",27.5292397660819,"idade_0a9",FALSE
"351620005000170",27.2541699761716,"idade_20a29",FALSE
"351620005000171",26.5278415614236,"idade_0a9",FALSE
"351620005000172",28.8497757847534,"idade_0a9",FALSE
"351620005000173",27.9006550218341,"idade_20a29",FALSE
"351620005000174",30.3902953586498,"idade_20a29",FALSE
"351620005000175",30.8004201680672,"idade_20a29",FALSE
"351620005000176",27.8635312259059,"idade_20a29",FALSE
"351620005000177",29.5104895104895,"idade_20a29",FALSE
"351620005000178",31.8740494296578,"idade_20a29",FALSE
"351620005000179",31.9458204334365,"idade_30a39",FALSE
"351620005000180",31.7715627668659,"idade_20a29",FALSE
"351620005000181",31.8489776951673,"idade_20a29",FALSE
"351620005000182",31.6611154144074,"idade_30a39",FALSE
"351620005000183",32.8420658682635,"idade_20a29",FALSE
"351620005000184",34.1333333333333,"idade_20a29",FALSE
"351620005000185",29.3069985569986,"idade_20a29",FALSE
"351620005000186",31.734756097561,"idade_20a29",FALSE
"351620005000187",35.5409457900807,"idade_20a29",FALSE
"351620005000188",30.8115891741846,"idade_20a29",FALSE
"351620005000189",35.9185185185185,"idade_20a29",FALSE
"351620005000190",30.4276018099547,"idade_20a29",FALSE
"351620005000191",34.4004777070064,"idade_20a29",FALSE
"351620005000192",34.4211502782931,"idade_20a29",FALSE
"351620005000193",35.3465286236297,"idade_20a29",FALSE
"351620005000194",31.7400820793434,"idade_20a29",FALSE
"351620005000195",32.078125,"idade_0a9",FALSE
"351620005000196",34.3210023866348,"idade_0a9",FALSE
"351620005000197",34.9471153846154,"idade_20a29",FALSE
"351620005000198",32.4481641468683,"idade_0a9",FALSE
"351620005000199",31.1621376811594,"idade_20a29",FALSE
"351620005000200",34.8517964071856,"idade_20a29",FALSE
"351620005000201",32.8344155844156,"idade_20a29",FALSE
"351620005000202",35.6146496815287,"idade_50a59",FALSE
"351620005000203",36.1640127388535,"idade_20a29",FALSE
"351620005000204",33.6863517060367,"idade_20a29",FALSE
"351620005000205",31.7435897435897,"idade_20a29",FALSE
"351620005000206",31.0089285714286,"idade_0a9",FALSE
"351620005000207",33.2516869095817,"idade_20a29",FALSE
"351620005000208",31.5428571428571,"idade_0a9",FALSE
"351620005000209",33.8918128654971,"idade_20a29",FALSE
"351620005000210",29.8671562082777,"idade_30a39",FALSE
"351620005000211",33.5186500888099,"idade_20a29",FALSE
"351620005000212",32.2757352941176,"idade_20a29",FALSE
"351620005000213",33.8932038834951,"idade_20a29",FALSE
"351620005000214",69.1428571428571,"idade_70",FALSE
"351620005000215",31.9609929078014,"idade_40a49",FALSE
"351620005000216",34.0300751879699,"idade_20a29",FALSE
"351620005000217",34.1364653243848,"idade_40a49",FALSE
"351620005000218",31.981301421092,"idade_40a49",FALSE
"351620005000219",31.4000802568218,"idade_20a29",FALSE
"351620005000220",31.7424042272127,"idade_20a29",FALSE
"351620005000221",33.6348973607038,"idade_20a29",FALSE
"351620005000222",34.3519948519949,"idade_20a29",FALSE
